Company Name,NIF,Status,Service,Niche,Type
"Sebanna - Comercio geral, Lda",5401068395,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
Setit - Serviços e Formação,5417251720,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"Sonisap Investiment, LDA",5417388009,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"TALISTEM-COMÉRCIO PRESTAÇÃO DE SERVIÇOS, LDA",5000884944,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"TAMBADIA - COMERCIO E SERVICOS, (SU), LIMITADA",000085817CA013,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"TAV EMPREENDIMENTOS SU, LDA",5001114832,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
TCHOTECH SOLUTIONS LDA,5002279789,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"TIC ENERGIAS - COMÉRCIO E SERVIÇOS, (SU), LDA",5002698773,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"TIP-LUENA- COMERCIO GERAL E PRESTÇÃO DE SERVIÇO, LDA",5000178624,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"TOPENERGY-PRESTACAO DE SERVICOS COMERCIO E INDUSTRIA, (SU), LDA",5001780816,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"TOUCH IT - Interactive Techology, Lda.",5420002914,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"TRANSCÉNDE ANGOLA - LOGÍSTICA E SERVIÇOS, (SU),LDA.",5001497260,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"TRIPLE SEVEN PROCUREMENT-COMÉRCIO E SERVIÇOS, LDA",5000558915,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"TRUSTORA - CORRECTORA DE SEGUROS, LDA",5000953571,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
TRÊS EM PONTO COMÉRCIO E PRESTAÇÃO DE SERVIÇO - LDA,5417531014,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"Teleservice - Sociedade de Telecomunicações, Segurança e Serviços S.A",5410002911,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"Total Clean-Indústria Importação e Exportação, Lda",5419001730,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"Trader - Comercio e Indústria, Importação e Exportação, Limitada",5401010800,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"ULELA - ANGOLA COMERCIO & PRESTAÇAO DE SERVIÇOS (SU), LDA",5000716502,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
ULTIKARY-COMERCIO E INDUSTRIA LDA,5417239330,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"UTION TECNOLOGIA, LDA",5000009792,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"Unistartech Tecnologia(SU), Lda",5000057290,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
V ZION EXPRESS LDA,5417438154,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"VALFREM INDÚSTRIA, LDA",5002311615,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
VASTNESS CONSULTORIA E GESTAO LDA,5417156892,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"VELUB - COMERCIO GERAL E PRESTACAO DE SERVICOS, LDA",5001310666,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"VGE ANGOLA - Comércio Geral e Prestação de Serviços, Lda",5000226319,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
VIMARB,5419020432,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"Velasi Empreendimentos, Lda",5000538132,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
Visao33 Prestacao de servico e comercio geral,5417576530,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
Visão 33 Prestação de Serviço e Comercio Geral,54175765301,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"Visão geral - Prestação de Serviço, LDA",5002093839,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"Vulcano Investimentos - Prestação de Serviços, Lda",5417584991,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"W.I.S- WORK INTERNATIONAL SERVICE,LDA",5402135959,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"W.J Investments - Comércio Geral, Lda",5001376217,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"WFS - Prestação de Serviços (SU), Lda",5480030477,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"WORKSTART Prestação de Serviços, Lda",5417258237,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
Y.C.P.M - PRESTAÇÃO DE SERVIÇOS E COMÉRCIO GERAL LDA,5000493392,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"Y.G.S.L - Comércio,Industria e Prest.Serviços",003271388LA035,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
YOPAKA COMERCIO GERAL E PRESTAÇAO DE SERVIÇOS,5417461954,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
Zu  Natchalow  Comércio e serviços Lda,5000242578,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
kulikwata lumbamba,5417585211,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
organizações DRD,000312489LA038,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
"valfrem prestação de serviços, Lda",5000611441,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
ÁGUA MENHA YETO LDA,5417228680,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCA
3T WORLDWIDE ANGOLA - ENGENHARIA LDA,5000980820,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"AREIS - INVESTIMENTOS - COMERCIO E SERVICOS (SU), LDA",5001177451,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"Ambingol - Comércio e Industria, Lda",5417667390,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"Angola Oilfield Supply Service, Lda",5403084410,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"Arnowave - Safety & Services, Lda",5001729900,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
BUREAU VERITAS ANGOLA,5401340968,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"CEGELEC-OIL AND GAS SERVICES, LIMITADA",5417117811,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
CHINA PETROLEUM PIPELINE ENGINEERING CO - Sucursal em Angola,5417221236,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
CONNEX BLUETECH LDA,5001154052,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"DGPW, S.A.",5417574430,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"EES - Energy & Environment Services, Lda.",5000834165,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
ENGIMEC S.A,5000979414,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"ESS- Exceptional Service and Supply,Lda",5417181315,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"FAST - EQUIPAMENTOS E SERVIÇOS, LDA",5480005529,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"FILFOGO ANGOLA, S.A",5417207594,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"HONEYWELL ANGOLA, LDA",5417034410,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"IRISS-FAST - SISTEMAS DE FIXAÇÃO INDUSTRIAL, LDA.",5417097519,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
LUMAVIL- LDA  COMÉRCIO E PRESTAÇÂO DE SERVIÇOS,5001383809,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"MENERGY INTERNATIONAL SERVICES ANGOLA, LDA",002879719,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"MONTEMAR - COMÉRCIO E PRESTAÇÃO DE SERVIÇOS, LDA",5002562073,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"MX2 - RADIATION - FORMAÇÃO, SEGURANÇA E CONSULTORIA EM PROTECÇÃO RADIOLÓGICOS, Lda",5000415855,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"Mota-Engil Angola, S.A.",5417097675,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"NITROMARCAS-COMÉRCIO E SERVIÇOS,(SU),LDA",5417507644,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"NOVA SOTECMA, LIMITADA",5401018967,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
OCEANBIZZ - COMERCIO DISTRIBUIÇÃO E PRESTAÇÃO DE SERVICOS (SU) LDA,5417620238,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"OperAngola - Prestação de Serviços, S.A.",5417485225,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"PANORAMA TECNOLOGIA CONSULTORIA (SU), LDA",5000908029,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
PETROFAC FACILITIES MANAGEMENT LIMITED - SUCURSAL EM ANGOLA,5002026856,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"POWERGOL - MATERIAIS E EQUIPAMENTOS ELÉCTRICOS DE ANGOLA, LDA.",5401174799,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"PRIZMA INVESTIMENTOS,COMERCIO,SERVICES E CONSTRUTION, LDA",50007,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
Platinum Samandy Services Lda,5001105256,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
ROBERT BOSCH LDA,5417517070,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"SENERGIAS - PRESTAÇÃO DE SERVIÇOS, (SU), LDA",5000788651,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
SIRON AFRICA B.V SUCURSAL EM ANGOLA,500205332,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"SOCIEDADE COMERCIALVIDALEN, LIMITADA",5417011770,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"SONAID - Serviços de apoio á perfuração, Limitada",5403049819,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
SOUTHCO CONTRACTOS - COMERCIO E CONSULTORIA,5417489662,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
SPECTRUM CREST LCC SERVICES - ESCRITORIO DE REPRESENTAÇÃO,5001126598,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"SPIE - TÉCNICOS DE ANGOLA, LIMITADA",5403114947,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"STAMAR - COMÉRCIO E SERVIÇOS, LDA",5001770969,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"STAPEM OFFSHORE ANGOLA, LDA",5417075205,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"STELOG ENERGY, LDA",5002418720,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
UNALTEC-ISA,5417233706,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"Unistartech Tecnologias (SU), LDA",500005729,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
"WIRVAL - COMÉRCIO E INDÚSTRIA (SU), S.A",5000618519,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SCDA
3T Oil and Gas Services LLC,67099862,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
A&P Engineering Equipment Supplies and Services,10646145015,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
ABI Resources & Services PTE. Ltd.,63213372,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
ABT Europe Ltd,18470279,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
Altera Infrastructure Production AS,26995043,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
"Ango Global International, Inc",89750466,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
Anlumax Investments PTY Ltd,44483943,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
BES ELECTRICAL WHOLESALERS LIMITED,71343738,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
CGM Global Supplies Ltd,85451505,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
COENS Company Limited,35096707,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
Cegelec Oil & Gas,90792,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
DIVINEGAZELLE UNIPESSOAL LDA,26607922,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
DIVINEGAZELLE UNIPESSOAL LDA,71575213,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
DT HOLDING GROUP PTY,52842,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
EASTSEA STAR SOFTWARE COMPANY LIMITED,25712912,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
ENDRESS+HAUSER INTERNATIONAL AG,61016129,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
ENGINE COMPRESSOR SUPPLY CO INC,27066335,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
ENGS PETROLEUM CC,85026,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
Engineering Procurement Services Industry Africa,44034389,Exclusividade,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
Esbd - Environmental Safety & Busineess Development,06209030,—,"14. Serviços de Saúde, Meio Ambiente e Segurança",Fornecimento de Equipamentos para Alarmes e Segurança,SE
